Session,Method,Missing_Fraction,Replicate,Time,RMSE,R2,PLV,EnvCorr,SpCoh,DTW
session_2,Cubic Spline,0.1,2,0.002259969711303711,0.2969199162691606,-0.36812316609381535,0.9786945292272873,-0.015622246827046677,0.005269782094282746,0.198209424428359
session_2,Penalized Spline,0.1,2,0.0017871856689453125,8.289362052556676,-1065.3229469643643,0.3103337812010465,0.03906264106171559,0.006377308458466163,6.209706577293363
session_2,GPR,0.1,3,2.3213469982147217,0.18869404968035713,-0.22219660614597259,0.9919187635355494,-0.00638886240438575,0.018040492290660667,0.12695205812429022
session_2,Cubic Spline,0.1,3,0.0024340152740478516,0.3620611265117441,-3.499750766441533,0.9873561462756925,-0.007701077978310187,0.011684130342653318,0.20782558648477317
session_2,Penalized Spline,0.1,3,0.0018401145935058594,5.120816627492377,-899.1255963388217,0.9216996292839398,-0.035572200117014494,0.012337847087108781,4.639228325083075
session_2,GPR,0.1,4,1.482530117034912,0.11687379754166853,-0.003740684136055439,0.9967978218118128,0.02277054196694568,0.013022409389804196,0.10491518644448876
session_2,Cubic Spline,0.1,4,0.002337217330932617,0.27425918149740847,-4.527255841724243,0.9931738446918671,-0.03464331305048906,0.0058456244022251315,0.16075954380683158
session_2,Penalized Spline,0.1,4,0.0014069080352783203,0.8924160935752941,-57.52238319395652,0.9717600257380523,0.02464103463093042,0.008042067383657578,0.715103712758864
session_2,GPR,0.15,0,1.108046054840088,0.10319951523183638,-0.0025536298532669033,0.9975075471791058,-0.004667934835780652,0.007869608244765654,0.09168149070740686
session_2,Cubic Spline,0.15,0,0.0023169517517089844,0.37422844986382336,-12.183353594674157,0.9784842404607086,-0.0005986583489612221,0.01370006175783224,0.252692392187573
session_2,Penalized Spline,0.15,0,0.0016088485717773438,4.906388142417091,-2265.0845166978843,0.8477041456839502,-0.0032531581262909984,0.012108511011526239,4.013296909441763
session_2,GPR,0.15,1,1.1385397911071777,0.41303484209279906,-0.011216991194781922,0.9541337516073404,-0.09530619562576134,0.038852561440656325,0.3132285560534078
session_2,Cubic Spline,0.15,1,0.0052640438079833984,5.157876767165339,-156.69317753796037,0.8821195929535236,0.04897695184476888,0.025443147627728497,4.067809367562238
session_2,Penalized Spline,0.15,1,0.0015780925750732422,20.868451824069147,-2580.377041369503,0.7504148003310306,0.04549792298554915,0.03153350211540713,17.01362560175975
session_2,GPR,0.15,2,1.2214610576629639,0.24805681425310067,-0.0017328549461721465,0.9849539039815526,0.002156275143140428,0.010828450620300786,0.19788701873597175
